"Adress" "lat" "long"
"2949" "East Of Kailash" 28.5570322 77.2446139206853
"2950" "Kalkaji" 28.5370703 77.2618051
"2951" "Aya Nagar Extension" NA NA
"2952" "kst chattarpur Apartments" NA NA
"2953" "Laxmi Nagar" 28.6305277 77.2775965
"2954" "Mohan Garden, Razapur Khurd" NA NA
"2955" "Uttam Nagar" 28.6190739 77.0566861
"2956" "Arjun Nagar, Safdarjung Enclave" NA NA
"2957" "East End Apartments, Ph. 1ext near new Ashok nagar" NA NA
"2958" "Laxmi Nagar" 28.6305277 77.2775965
"2959" "Jangpura" 28.5830386 77.2393151
"2960" "Janakpuri" 28.6219272 77.0874757
"2961" "Mayur Vihar 1" 29.2095675 79.5026874
"2962" "Indraprastha Extension, Patparganj" NA NA
"2963" "Jangpura Extension, Jangpura" 28.5850411 77.2415015
"2964" "South Extension 1" 28.5690258 77.2169951
"2965" "Patel Nagar West" 28.6450527 77.1693179
"2966" "V3s East Centre, Laxmi Nagar" 28.6383349 77.2862632308378
"2967" "Arjun Nagar, Safdarjung Enclave" NA NA
"2968" "Ashok Nagar" 13.0400731 80.2159247
"2969" "Safdarjung Enclave" 28.5656419 77.1934382
"2970" "DDA Rose Apartments, Dwarka Sector 18B" NA NA
"2971" "Narela" 28.8426096 77.0918354
"2972" "Hari Nagar Ashram" NA NA
"2973" "Defence Colony" 28.5717909 77.2320102
"2974" "Rajouri Garden" 28.6511896 77.1242597
"2975" "Mandawali" 24.6287418 74.5776951
"2976" "Bindapur" 28.6142004 77.0681823
"2977" "Shiva Enclave, Paschim Vihar" NA NA
"2978" "Rohini Sector 22" 28.71874945 77.0609462451504
"2979" "Laxmi Nagar" 28.6305277 77.2775965
"2980" "Laxmi Nagar" 28.6305277 77.2775965
"2981" "Pitampura" 28.6995123 77.1301047
"2982" "Jai laxmi Apartments, Indraprastha Extension, Patparganj" NA NA
"2983" "Sant Nagar" 28.4129792 77.3088405
"2984" "Nalanda Apartment, Vikaspuri" NA NA
"2985" "Laxmi Nagar" 28.6305277 77.2775965
"2986" "Medavakkam" 12.9229928 80.1882897
"2987" "Urapakkam, Vandalur R.F, GST Road" NA NA
"2988" "R.A Puram, Mandaiveli" NA NA
"2989" "Madras Boat Club Road" 13.0220496 80.2489374659986
"2990" "Kambar Colony" 12.9827907 80.2267022
"2991" "Thalambur" 12.8353744 80.2222088
"2992" "Anakaputhur" 12.9806162 80.1297551
"2993" "Ashok Nagar" 13.0400731 80.2159247
"2994" "Padur, Old Mahabalipuram Road" 12.7972379 80.2231881
"2995" "Mangadu" 10.3228991 79.0874004
"2996" "Ponmar" 12.8574825 80.1719383
"2997" "Annanagar west" NA NA
"2998" "Karapakkam" 12.9117073 80.2277203
"2999" "Alandur" 13.00282155 80.1719186022288
"3000" "Selaiyur" 12.9187445 80.1311172
"3001" "Iyyappanthangal" NA NA
"3002" "Poonamallee" 13.0768552 80.0510622548887
"3003" "Chromepet, GST Road" NA NA
"3004" "KK Nagar" 13.0386493 80.2052158
"3005" "Sadhanadhapuram" NA NA
"3006" "Tambaram West, Tambaram, Chennai Bypass Road" NA NA
"3007" "Ramapuram" 14.2012997 78.7708511601369
"3008" "Poongavanapuram" NA NA
"3009" "Egmore, PH Road" NA NA
"3010" "Old Mahabalipuram Road" 12.7972379 80.2231881
"3011" "Sholinganallur" 12.9174426 80.2164901823086
"3012" "Guduvancheri" 12.8439952 80.0608336
"3013" "Thiruvanmiyur" 12.9858948 80.2644215
"3014" "Aminjikarai, PH Road" NA NA
"3015" "Purasawalkam, PH Road" NA NA
"3016" "Alwarpet" 13.0338602 80.2545491
"3017" "Madanankppam" NA NA
"3018" "Thirumazhisai" 13.0540139 80.0607568
"3019" "T Nagar" 13.05279 80.23769
"3020" "Koyambedu" 13.0734496 80.1948363
"3021" "Pammal" 12.9737938 80.1408
"3022" "Velachery" 12.98016545 80.2228505622558
"3023" "Tambaram, GST Road" 12.91547 80.1027842
"3024" "Velachery" 12.98016545 80.2228505622558
"3025" "Perambur" 13.1121242 80.245022
"3026" "Iyyappanthangal" NA NA
"3027" "Bunder Garden, Perambur" NA NA
"3028" "Sikkarayapuram" NA NA
"3029" "Kanathur Reddikuppam" NA NA
"3030" "Adambakkam" 12.9822215 80.209121
"3031" "Kovilancheri" NA NA
"3032" "Medavakkam" 12.9229928 80.1882897
"3033" "Nanganallur" 12.9801242 80.184902
"3034" "Karambakkam, Porur" NA NA
"3035" "Arumbakkam" 13.074371 80.2081312
"3036" "Royapettah" 13.0554718 80.2639706
"3037" "Thiruvanmiyur" 12.9858948 80.2644215
"3038" "Nandambakkam" 13.0166484 80.1911885
"3039" "Pallikaranai" 12.9304748 80.2077692
"3040" "Adyar, Sardar Patel Road" 13.007257 80.2382791
"3041" "Nanganallur" 12.9801242 80.184902
"3042" "Chromepet, GST Road" NA NA
"3043" "Tambaram East" 12.929761 80.1200478
"3044" "Tambaram Sanatorium" 12.9369591 80.1307034
"3045" "Camp Road" 52.6849465 1.1963255
"3046" "Ranganathapuram-Medavakkam" NA NA
"3047" "T Nagar" 13.05279 80.23769
"3048" "Kodambakkam" 13.049207 80.2242829
"3049" "Oragadam Sriperumbudur" 12.8386457 79.9452346
"3050" "Mandaiveli" 13.0292058 80.2668965
"3051" "Tambaram, GST Road" 12.91547 80.1027842
"3052" "Purasawalkam, PH Road" NA NA
"3053" "Abiramapuram" 13.03020065 80.2568448718476
"3054" "Perungalathur, Chennai Bypass Road" NA NA
"3055" "Okkiyam Thuraipakkam, E Coast Road" NA NA
"3056" "T.Nagar" 13.05279 80.23769
"3057" "KK Nagar West, KK Nagar" NA NA
"3058" "Madipakkam" 12.9611348 80.2001292
"3059" "KK Nagar" 13.0386493 80.2052158
"3060" "Choolaimedu" 13.0623344 80.2254012
"3061" "Sithalapakkam" 12.8917047 80.1851133
"3062" "Mambalam West" 13.0380662 80.2277752
"3063" "Pachaiyamman Nagar" NA NA
"3064" "Pushpa Colony, Saligramam" NA NA
"3065" "Nungambakkam" 13.0620626 80.240487
"3066" "Perungudi" 12.9710239 80.2418051
"3067" "Ennore" 13.2258262 80.3243551
"3068" "Thillai Ganga Nagar, Nanganallur" NA NA
"3069" "Tambaram, GST Road" 12.91547 80.1027842
"3070" "Abiramapuram" 13.03020065 80.2568448718476
"3071" "Perungudi" 12.9710239 80.2418051
"3072" "Raja Annamalai Puram" 13.0244783 80.253937
"3073" "Choolaimedu" 13.0623344 80.2254012
"3074" "Kayarambedu" NA NA
"3075" "Siruseri" 12.8235752 80.2221501
"3076" "Khurunjis zinnia Apartment Homes at Thambaram west" NA NA
"3077" "Mambalam West" 13.0380662 80.2277752
"3078" "Chromepet, GST Road" NA NA
"3079" "AGS Colony-Velachery" 12.9785516 80.2136104
"3080" "Kelambakkam, Old Mahabalipuram Road" 12.7972379 80.2231881
"3081" "Gopalapuram" 17.1340648 81.530826569012
"3082" "Pallikaranai" 12.9304748 80.2077692
"3083" "Tambaram, GST Road" 12.91547 80.1027842
"3084" "Virugambakkam" 13.0475434 80.1922181
"3085" "Padur, Old Mahabalipuram Road" 12.7972379 80.2231881
"3086" "Pattabiram" 13.1186572 80.0649854
"3087" "Pallavaram" 12.9898157 80.1009865418434
"3088" "East Coast Road" 42.556646 -70.98185
"3089" "Tiruvallur" 13.1394221 79.9070839
"3090" "Pudur" 10.4455051 78.6810458
"3091" "Vadapalani" 13.0509304 80.2120661
"3092" "Mylapore" 13.0316473 80.2700166
"3093" "Mylapore" 13.0316473 80.2700166
"3094" "Perungalathur, Chennai Bypass Road" NA NA
"3095" "Villivakkam, Jawaharlal Nehru Road" 13.1235858 80.2024215
"3096" "Jafferkhanpet" 13.0299401 80.2056195
"3097" "Anakaputhur" 12.9806162 80.1297551
"3098" "Iyyappanthangal" NA NA
"3099" "Mylapore" 13.0316473 80.2700166
"3100" "Mappedu, Selaiyur" NA NA
"3101" "Medavakkam" 12.9229928 80.1882897
"3102" "Ambattur" 13.1128863 80.1598624108488
"3103" "Velachery" 12.98016545 80.2228505622558
"3104" "Irumbuliyur" 12.9122029 80.1088976
"3105" "Sadasiva Nagar Madipakkam" 12.9656695 80.2037268
"3106" "Perambur" 13.1121242 80.245022
"3107" "New Perungalathur" 12.90151935 80.086068558053
"3108" "Ayanavaram" 13.0946157 80.23541
"3109" "Mathur" 13.1678641 80.2436918
"3110" "Thiruvanmiyur" 12.9858948 80.2644215
"3111" "Adyar, Sardar Patel Road" 13.007257 80.2382791
"3112" "Venkateshwara Nagar, Ramapuram, PH Road" NA NA
"3113" "Kodambakkam" 13.049207 80.2242829
"3114" "villvam towers tnhb colony" NA NA
"3115" "YES YES SARAS" NA NA
"3116" "Thirumullaivoyal" 13.1152512 80.1382237
"3117" "2nd Main Road" 12.9086268 77.6867832
"3118" "KK Nagar" 13.0386493 80.2052158
"3119" "Ayappakkam" 12.5057641 80.1129406
"3120" "Perumbakkam" 12.2202453 78.9945343
"3121" "Sholinganallur" 12.9174426 80.2164901823086
"3122" "Mangadu" 10.3228991 79.0874004
"3123" "Perungalathur, Chennai Bypass Road" NA NA
"3124" "Mandaiveli" 13.0292058 80.2668965
"3125" "Annanagar East" NA NA
"3126" "Anna Nagar West" 13.0940791 80.1922978
"3127" "Medavakkam" 12.9229928 80.1882897
"3128" "Thiruporur" 12.7258558 80.189518
"3129" "Old Washermanpet" 13.1122762 80.2893812
"3130" "Kazhipattur" NA NA
"3131" "Gopalapuram" 17.1340648 81.530826569012
"3132" "Thanikachalam Nagar, Ponniammanmedu" NA NA
"3133" "Kapaleeswarar Nagar, Neelankarai, E Coast Road" NA NA
"3134" "Navalur" 12.84559 80.2272225
"3135" "Padur, Old Mahabalipuram Road" 12.7972379 80.2231881
"3136" "Valasaravakkam, Arcot Road" 13.039819 80.1707746
"3137" "Anakaputhur" 12.9806162 80.1297551
"3138" "Pudupakkam" 12.8097932 80.2035385
"3139" "Ashok Nagar" 13.0400731 80.2159247
"3140" "Perungalathur, Chennai Bypass Road" NA NA
"3141" "Anna Nagar-Pammal" NA NA
"3142" "Aminjikarai, PH Road" NA NA
"3143" "Mannivakkam" NA NA
"3144" "Kovilambakkam" 12.9392427 80.1825888
"3145" "Teynampet" 13.0443237 80.2498455
"3146" "Velachery" 12.98016545 80.2228505622558
"3147" "Madras Boat Club Road" 13.0220496 80.2489374659986
"3148" "R.A Puram, Mandaiveli" NA NA
"3149" "AGS Colony-Velachery" 12.9785516 80.2136104
"3150" "Tiruvallur, Kakkalur, Chennai" NA NA
"3151" "Velachery" 12.98016545 80.2228505622558
"3152" "Uthandi" 12.8687677 80.247209
"3153" "Dr Ranga Road" 13.0326631 80.2596608
"3154" "Old Mahabalipuram Road" 12.7972379 80.2231881
"3155" "Kolathur" 13.1241127 80.2046276
"3156" "Gopalapuram" 17.1340648 81.530826569012
"3157" "Saidapet West, Saidapet" 13.02473 80.21833
"3158" "Manikandan Nagar" 10.0191379 76.2962384265934
"3159" "Urapakkam, Vandalur R.F, GST Road" NA NA
"3160" "Redhills" 54.1003515 -7.3200054
"3161" "Mylapore" 13.0316473 80.2700166
"3162" "Kovilambakkam" 12.9392427 80.1825888
"3163" "Mambakkam" 12.5579793 79.986037
"3164" "Thoraipakkam" 12.9536397 80.1628158
"3165" "Old Washermanpet" 13.1122762 80.2893812
"3166" "Adambakkam" 12.9822215 80.209121
"3167" "Urapakkam, Vandalur R.F, GST Road" NA NA
"3168" "New Perungalathur" 12.90151935 80.086068558053
"3169" "Thiruvanmiyur" 12.9858948 80.2644215
"3170" "Poonamalle" 13.0202336 80.2023478
"3171" "Kalavakkam" 12.7453188 80.1950454
"3172" "Vadapalani" 13.0509304 80.2120661
"3173" "Vandalur" 12.8916061 80.084974
"3174" "rgl bungalows" NA NA
"3175" "Chennai" 13.0836939 80.270186
"3176" "Old Mahabalipuram Road" 12.7972379 80.2231881
"3177" "Near Jeyachandran textiles" NA NA
"3178" "Korattur, Jawaharlal Nehru Road" 13.123156 80.201536
"3179" "S.Kolathur" 12.9427371 80.1966166
"3180" "Ambattur" 13.1128863 80.1598624108488
"3181" "Madipakkam" 12.9611348 80.2001292
"3182" "Kelambakkam, Old Mahabalipuram Road" 12.7972379 80.2231881
"3183" "Ashok Nagar" 13.0400731 80.2159247
"3184" "Perungalathur, Chennai Bypass Road" NA NA
"3185" "Oragadam" 13.130791 80.1529145
"3186" "Chitlapakkam" 12.9330984 80.1413832
"3187" "Perungalathur, Chennai Bypass Road" NA NA
"3188" "Raja Annamalai Puram" 13.0244783 80.253937
"3189" "Kolathur" 13.1241127 80.2046276
"3190" "Tiruvenkadam Nagar" NA NA
"3191" "Perambur" 13.1121242 80.245022
"3192" "Anakaputhur" 12.9806162 80.1297551
"3193" "Purasawalkam, PH Road" NA NA
"3194" "Sholinganallur" 12.9174426 80.2164901823086
"3195" "Virugambakkam" 13.0475434 80.1922181
"3196" "Sivalingapuram" 9.4446766 77.9903233
"3197" "Navalur" 12.84559 80.2272225
"3198" "Medavakkam" 12.9229928 80.1882897
"3199" "Anna Nagar West Extension" NA NA
"3200" "Porur" 13.0320131 80.158304
"3201" "Velachery" 12.98016545 80.2228505622558
"3202" "Pallikaranai" 12.9304748 80.2077692
"3203" "Perungalathur, Chennai Bypass Road" NA NA
"3204" "Madhavaram, Guntur Chennai Highway" NA NA
"3205" "Kovur" 14.5196139 79.986097210486
"3206" "Singaperumal Koil, Tiruchi Chennai Highway" NA NA
"3207" "T Nagar" 13.05279 80.23769
"3208" "Panaiyur, E Coast Road" 12.8869078 80.2457386
"3209" "Vadapalani" 13.0509304 80.2120661
"3210" "Maduravoyal" 13.0601732 80.1665988
"3211" "Mandaiveli" 13.0292058 80.2668965
"3212" "Kannan Colony, Pazhavanthangal" NA NA
"3213" "Thoraipakkam" 12.9536397 80.1628158
"3214" "Thirumangalam-Anna Nagar West" 13.0852451 80.2015904
"3215" "Krishna Nagar-Chromepet, Chromepet" NA NA
"3216" "Mangadu" 10.3228991 79.0874004
"3217" "Tiruvottiyur" 13.1563873 80.3005279
"3218" "Ponneri" 13.37045745 80.2409210513772
"3219" "Kundrathur, Pallavaram Kundrathur Main Road" 12.9726501 80.124091
"3220" "355 konnur highroad Ayanavaram" NA NA
"3221" "Kolathur" 13.1241127 80.2046276
"3222" "Aminjikarai, PH Road" NA NA
"3223" "Velachery" 12.98016545 80.2228505622558
"3224" "Valasaravakkam, Arcot Road" 13.039819 80.1707746
"3225" "Padur, Old Mahabalipuram Road" 12.7972379 80.2231881
"3226" "Velachery" 12.98016545 80.2228505622558
"3227" "Thalambur" 12.8353744 80.2222088
"3228" "Mugalivakkam" 13.0205798 80.1685163
"3229" "Alwarpet" 13.0338602 80.2545491
"3230" "Mandaiveli" 13.0292058 80.2668965
"3231" "Anna Nagar" 13.0872004 80.2164421
"3232" "Chromepet, GST Road" NA NA
"3233" "Ambattur" 13.1128863 80.1598624108488
"3234" "Ashok Nagar" 13.0400731 80.2159247
"3235" "Ashok Nagar" 13.0400731 80.2159247
"3236" "venkatesa perumal nagar" NA NA
"3237" "Kattupakkam, PH Road" NA NA
"3238" "Valasaravakkam, Arcot Road" 13.039819 80.1707746
"3239" "Arunachalam Nagar, Madipakkam" NA NA
"3240" "Pazhavanthangal, Jawaharlal Nehru Road" NA NA
"3241" "Anna Nagar" 13.0872004 80.2164421
"3242" "Mathur" 13.1678641 80.2436918
"3243" "Mahindra World City" 26.8066825 75.6295394
"3244" "Ambattur" 13.1128863 80.1598624108488
"3245" "Choolaimedu" 13.0623344 80.2254012
"3246" "R.A Puram, Mandaiveli" NA NA
"3247" "Ambattur" 13.1128863 80.1598624108488
"3248" "Harrington Road" 51.399663 -0.0604811
"3249" "MRC Nagar" 13.0196693 80.2706525
"3250" "Madipakkam" 12.9611348 80.2001292
"3251" "Old Mahabalipuram Road" 12.7972379 80.2231881
"3252" "Kamakoti Nagar, Pallikaranai" NA NA
"3253" "Korattur, Jawaharlal Nehru Road" 13.123156 80.201536
"3254" "Veerapuram" 13.1864165 80.0824863
"3255" "Tambaram West, Tambaram, Chennai Bypass Road" NA NA
"3256" "Ram Nagar South Extension, Madipakkam" NA NA
"3257" "Choolaimedu" 13.0623344 80.2254012
"3258" "Chromepet, GST Road" NA NA
"3259" "Chitlapakkam" 12.9330984 80.1413832
"3260" "Mahindra World City" 26.8066825 75.6295394
"3261" "Medavakkam" 12.9229928 80.1882897
"3262" "Anakaputhur" 12.9806162 80.1297551
"3263" "Madipakkam" 12.9611348 80.2001292
"3264" "Medavakkam" 12.9229928 80.1882897
"3265" "Tambaram West, Tambaram, Chennai Bypass Road" NA NA
"3266" "Thiruvanmiyur" 12.9858948 80.2644215
"3267" "Kamakshiamman Nagar Layout, Iyyappanthangal" NA NA
"3268" "C.R.R. Puram L&T Colony" NA NA
"3269" "Tambaram East" 12.929761 80.1200478
"3270" "Madipakkam" 12.9611348 80.2001292
"3271" "Alwarpet" 13.0338602 80.2545491
"3272" "Sithalapakkam" 12.8917047 80.1851133
"3273" "Kellys" -37.8936649 146.4448882
"3274" "Manapakkam" 13.0147531 80.1744935
"3275" "Pallikaranai" 12.9304748 80.2077692
"3276" "Adambakkam" 12.9822215 80.209121
"3277" "Sholinganallur" 12.9174426 80.2164901823086
"3278" "Porur" 13.0320131 80.158304
"3279" "Medavakkam" 12.9229928 80.1882897
"3280" "Adyar, Sardar Patel Road" 13.007257 80.2382791
"3281" "New Kumaran Nagar" 28.0532841 81.6169076
"3282" "N G O nagar extn ponneri" NA NA
"3283" "Gopalapuram" 17.1340648 81.530826569012
"3284" "Mannivakkam" NA NA
"3285" "Padur, Old Mahabalipuram Road" 12.7972379 80.2231881
"3286" "Kolathur" 13.1241127 80.2046276
"3287" "Sholinganallur" 12.9174426 80.2164901823086
"3288" "Thoraipakkam" 12.9536397 80.1628158
"3289" "Kolapakkam - Vandalur-Kelambakkam Road" 12.8387767 80.1543872
"3290" "Nemilichery, Chromepet" NA NA
"3291" "Central Bank Colony, Chromepet" NA NA
"3292" "Tambaram East" 12.929761 80.1200478
"3293" "Velachery" 12.98016545 80.2228505622558
"3294" "Perambur" 13.1121242 80.245022
"3295" "Ayappakkam" 12.5057641 80.1129406
"3296" "Gowrivakkam, Sembakkam" NA NA
"3297" "Palavakkam, E Coast Road" 12.962498 80.256413
"3298" "Porur" 13.0320131 80.158304
"3299" "Pammal" 12.9737938 80.1408
"3300" "Valasaravakkam, Arcot Road" 13.039819 80.1707746
"3301" "Thoraipakkam" 12.9536397 80.1628158
"3302" "Adyar, Sardar Patel Road" 13.007257 80.2382791
"3303" "Medavakkam" 12.9229928 80.1882897
"3304" "Mangadu" 10.3228991 79.0874004
"3305" "Koyambedu" 13.0734496 80.1948363
"3306" "Kannan Colony, Pazhavanthangal" NA NA
"3307" "Thiruvanmiyur" 12.9858948 80.2644215
"3308" "Anakaputhur" 12.9806162 80.1297551
"3309" "Royapettah" 13.0554718 80.2639706
"3310" "Sholinganallur" 12.9174426 80.2164901823086
"3311" "Oragadam" 13.130791 80.1529145
"3312" "Adambakkam" 12.9822215 80.209121
"3313" "Valasaravakkam, Arcot Road" 13.039819 80.1707746
"3314" "Vivekanathanagar kolathur" NA NA
"3315" "Jawahar Nagar" 34.0606593 74.8117017
"3316" "Old Mahabalipuram Road" 12.7972379 80.2231881
"3317" "Nemilichery, Chromepet" NA NA
"3318" "Zamin Pallavaram, Pallavaram" 12.96346 80.150374
"3319" "Raja Annamalai Puram" 13.0244783 80.253937
"3320" "Shenoy Nagar, PH Road" NA NA
"3321" "Mylapore" 13.0316473 80.2700166
"3322" "Virugambakkam" 13.0475434 80.1922181
"3323" "Sembakkam" 12.7023624 80.1298612
"3324" "Ganapathipuram, Chromepet" NA NA
"3325" "Chetpet, PH Road" NA NA
"3326" "Tiruvottiyur" 13.1563873 80.3005279
"3327" "Medavakkam" 12.9229928 80.1882897
"3328" "Ayappakkam" 12.5057641 80.1129406
"3329" "Chromepet, GST Road" NA NA
"3330" "Arumbakkam" 13.074371 80.2081312
"3331" "Kasi Estate" 0.32487445 32.6130244093505
"3332" "Elango Nagar-Virugambakkam" 13.0525853 80.1921188
"3333" "Tondiarpet, Ennore High Road" 13.1407369 80.2824253
"3334" "Perungalathur, Chennai Bypass Road" NA NA
"3335" "Kodungaiyur West" 13.1355089 80.2468151
"3336" "Nandanam Extension" 13.0281859 80.2433142
"3337" "Mugalivakkam" 13.0205798 80.1685163
"3338" "Triplicane" 13.0604285 80.2750704
"3339" "Korattur, Jawaharlal Nehru Road" 13.123156 80.201536
"3340" "Lanchor Abode valley" NA NA
"3341" "Nesapakkam" 13.0336193 80.1873092
"3342" "Urapakkam, Vandalur R.F, GST Road" NA NA
"3343" "Baby Nagar Extention, Velachery" NA NA
"3344" "Mogappair East" 13.0835142 80.1840779
"3345" "Ambattur" 13.1128863 80.1598624108488
"3346" "Padur, Old Mahabalipuram Road" 12.7972379 80.2231881
"3347" "Mambalam West" 13.0380662 80.2277752
"3348" "Iyyappanthangal" NA NA
"3349" "Iyyappanthangal" NA NA
"3350" "Porur" 13.0320131 80.158304
"3351" "Pammal" 12.9737938 80.1408
"3352" "Pallavaram" 12.9898157 80.1009865418434
"3353" "Perumbakkam" 12.2202453 78.9945343
"3354" "Urapakkam, Vandalur R.F, GST Road" NA NA
"3355" "Thiruverkkadu" NA NA
"3356" "Iyyappanthangal" NA NA
"3357" "Mugalivakkam" 13.0205798 80.1685163
"3358" "Navalur" 12.84559 80.2272225
"3359" "Selaiyur" 12.9187445 80.1311172
"3360" "Chetpet, PH Road" NA NA
"3361" "Thalambur" 12.8353744 80.2222088
"3362" "Iyyappanthangal" NA NA
"3363" "Neelankarai, E Coast Road" 12.9504267 80.2551001
"3364" "Madipakkam" 12.9611348 80.2001292
"3365" "Old Washermanpet" 13.1122762 80.2893812
"3366" "Villivakkam, Jawaharlal Nehru Road" 13.1235858 80.2024215
"3367" "Kelambakkam, Old Mahabalipuram Road" 12.7972379 80.2231881
"3368" "Selaiyur" 12.9187445 80.1311172
"3369" "Madipakkam" 12.9611348 80.2001292
"3370" "Prashant Collony Extension" NA NA
"3371" "Sembakkam" 12.7023624 80.1298612
"3372" "Kolathur" 13.1241127 80.2046276
"3373" "Madipakkam" 12.9611348 80.2001292
"3374" "Kelambakkam, Old Mahabalipuram Road" 12.7972379 80.2231881
"3375" "Arumbakkam" 13.074371 80.2081312
"3376" "Pammal" 12.9737938 80.1408
"3377" "Mangadu" 10.3228991 79.0874004
"3378" "Pammal" 12.9737938 80.1408
"3379" "Valasaravakkam, Arcot Road" 13.039819 80.1707746
"3380" "Padur, Old Mahabalipuram Road" 12.7972379 80.2231881
"3381" "Iyyappanthangal" NA NA
"3382" "Madambakkam" 12.9057186 80.1543859
"3383" "Kalavakkam" 12.7453188 80.1950454
"3384" "Chromepet, GST Road" NA NA
"3385" "Annanagar East" NA NA
"3386" "Mugalivakkam" 13.0205798 80.1685163
"3387" "Karanai" 12.6243423 80.1407464
"3388" "Chennai" 13.0836939 80.270186
"3389" "Porur" 13.0320131 80.158304
"3390" "Thoraipakkam" 12.9536397 80.1628158
"3391" "Chromepet, GST Road" NA NA
"3392" "Kodungaiyur East" 13.1328004 80.2511197
"3393" "Anakaputhur" 12.9806162 80.1297551
"3394" "Porur" 13.0320131 80.158304
"3395" "Varadharajapuram" 13.0543904 80.0812227
"3396" "Guduvancheri" 12.8439952 80.0608336
"3397" "Korattur, Jawaharlal Nehru Road" 13.123156 80.201536
"3398" "Chetpet, PH Road" NA NA
"3399" "Triplicane" 13.0604285 80.2750704
"3400" "Thiruvanmiyur" 12.9858948 80.2644215
"3401" "Kattupakkam, PH Road" NA NA
"3402" "Tambaram East" 12.929761 80.1200478
"3403" "George Town, PH Road" NA NA
"3404" "Avadi" 13.1194809 80.1026704
"3405" "Korattur, Jawaharlal Nehru Road" 13.123156 80.201536
"3406" "Choolaimedu" 13.0623344 80.2254012
"3407" "Okkiyam Thuraipakkam, E Coast Road" NA NA
"3408" "Madambakkam" 12.9057186 80.1543859
"3409" "Ponniammanmedu" NA NA
"3410" "Choolaimedu" 13.0623344 80.2254012
"3411" "Medavakkam" 12.9229928 80.1882897
"3412" "Kamaraj Nagar-Thiruvanmiyur, E Coast Road" NA NA
"3413" "Perumbakkam" 12.2202453 78.9945343
"3414" "Alapakkam, Porur" NA NA
"3415" "Mahindra World City" 26.8066825 75.6295394
"3416" "Ayappakkam" 12.5057641 80.1129406
"3417" "Iyyappanthangal" NA NA
"3418" "Polacheri" NA NA
"3419" "T Nagar" 13.05279 80.23769
"3420" "Navalur" 12.84559 80.2272225
"3421" "Porur" 13.0320131 80.158304
"3422" "VGP Seethapathy Nagar, Velachery" 12.9772862 80.2240550744259
"3423" "Chromepet, GST Road" NA NA
"3424" "Tambaram East" 12.929761 80.1200478
"3425" "Saidapet" 13.020817 80.2239536
"3426" "KK Nagar" 13.0386493 80.2052158
"3427" "Madambakkam" 12.9057186 80.1543859
"3428" "Pattabiram" 13.1186572 80.0649854
"3429" "Sholinganallur" 12.9174426 80.2164901823086
"3430" "Choolaimedu" 13.0623344 80.2254012
"3431" "Erukkancheri, Kodungaiyur West" NA NA
"3432" "Mangadu" 10.3228991 79.0874004
"3433" "Madipakkam" 12.9611348 80.2001292
